time,open,high,low,close
2022-09-15,20229.49,20333.47,19499.83,19699.88
2022-09-16,19703.79,19887.61,19322.35,19800.14
2022-09-17,19800.38,20186.15,19755.04,20117
2022-09-18,20117.31,20119.33,19343.39,19420.94
2022-09-19,19421.18,19679.1,18249.97,19538.12
2022-09-20,19536.8,19634.57,18725.93,18876.62
2022-09-21,18875.49,19910.47,18151.31,18456.46
2022-09-22,18463.28,19517.69,18366.56,19403.42
2022-09-23,19405.34,19491.02,18536.25,19289.97
2022-09-24,19288.92,19307.06,18813.06,18924.36
2022-09-25,18922.73,19176.25,18636.47,18808.52
2022-09-26,18807.41,19311.08,18689.95,19227.65
2022-09-27,19229.51,20379.09,18826.44,19081.15
2022-09-28,19082.54,19773.28,18478.88,19409.26
2022-09-29,19406.77,19641.12,18847.74,19594.92
2022-09-30,19596.28,20177.32,19154.78,19426.02
2022-10-01,19423.86,19484.26,19169.03,19315.3
2022-10-02,19313.68,19393.55,18931.51,19057.33
2022-10-03,19061.28,19710.86,18972.41,19634.52
2022-10-04,19633.27,20470.34,19500.47,20344.04
2022-10-05,20344.06,20366.35,19745.79,20163.1
2022-10-06,20161.99,20449.26,19874.41,19958.59
2022-10-07,19960.63,20055.76,19331.34,19532.76
2022-10-08,19533.12,19625.63,19252.18,19418.17
2022-10-09,19421.01,19559.37,19327.23,19445.94
2022-10-10,19442.08,19524.73,19031.76,19131.93
2022-10-11,19131.19,19263.11,18857.22,19056.5
2022-10-12,19057.97,19232.77,18977.98,19156.58
2022-10-13,19155.82,19503.13,18164.48,19380.96
2022-10-14,19378.24,19946.71,19076.03,19181.61
2022-10-15,19181.89,19225.48,18995,19069.45
2022-10-16,19071.81,19423.95,19067.87,19263.43
2022-10-17,19262.52,19671.52,19162.59,19550.45
2022-10-18,19549.83,19699,19100.47,19331.81
2022-10-19,19329.63,19358.06,19070.49,19125.59
2022-10-20,19127.11,19344.51,18912.65,19044.25
2022-10-21,19043.92,19246.83,18660.53,19166.92
2022-10-22,19169.34,19251.92,19118.86,19206.4
2022-10-23,19206.9,19685.95,19077.69,19570.93
2022-10-24,19570.86,19588.28,19166.9,19332.22
2022-10-25,19332.23,20411.47,19241.11,20086.89
2022-10-26,20086.89,21014.28,20064.25,20774.74
2022-10-27,20776.28,20874,20211.7,20292.27
2022-10-28,20292.32,20746.76,20021.87,20599.09
2022-10-29,20600,21067.55,20566.1,20820.06
2022-10-30,20819.77,20930.85,20524.7,20628.62
2022-10-31,20628.25,20831.32,20245.44,20495.81
2022-11-01,20495.71,20682.01,20334.23,20480.62
2022-11-02,20481.47,20801.25,20062.89,20153.01
2022-11-03,20152.98,20384.28,20042.74,20206.42
2022-11-04,20208.06,21297.91,20183.34,21150.52
2022-11-05,21151.9,21472.01,21086.29,21300.78
2022-11-06,21301.83,21361.7,20896.45,20914.74
2022-11-07,20910.54,21068.96,20398.07,20570.04
2022-11-08,20569.01,20667.72,17266.11,18547.62
2022-11-09,18545.28,18584.55,15597.07,15878.21
2022-11-10,15882.66,18146.27,15733.05,17557.04
2022-11-11,17557.43,17643.65,16358.02,16992.47
2022-11-12,16992.77,17033.02,16586.21,16776.14
2022-11-13,16778.31,16916.8,16238.86,16309.05
2022-11-14,16308.39,17145.88,15796.83,16590.41
2022-11-15,16589.83,17099.42,16513.04,16873.79
2022-11-16,16874.18,16981.01,16373.64,16647.91
2022-11-17,16653.12,16731.39,16408.27,16677.78
2022-11-18,16677.78,16972.72,16541.04,16681.04
2022-11-19,16684.07,16796.5,16544.11,16685.13
2022-11-20,16684.55,16730.28,16163.83,16255.15
2022-11-21,16255.1,16268.74,15479.42,15760.8
2022-11-22,15760.5,16282.11,15601.38,16195.94
2022-11-23,16196.3,16661.72,16150.96,16597.42
2022-11-24,16597.1,16786.79,16457.54,16587.76
2022-11-25,16587.76,16601.83,16342.08,16507.83
2022-11-26,16507.83,16684.08,16416.44,16452.93
2022-11-27,16452.61,16588.79,16400.08,16424.41
2022-11-28,16424.37,16476.28,16002.66,16209.05
2022-11-29,16209.03,16531.92,16098.52,16433.95
2022-11-30,16434.19,17243.55,16427.95,17167.82
2022-12-01,17167.37,17263.68,16875.37,16977.74
2022-12-02,16977.74,17099.28,16804.73,17094.08
2022-12-03,17093.97,17154.29,16878.3,16894.08
2022-12-04,16894.24,17199.43,16890.37,17113.75
2022-12-05,17113.5,17421.22,16878.1,16966.51
2022-12-06,16966.46,17101.61,16917.33,17088.06
2022-12-07,17086.91,17132.32,16706.03,16838.69
2022-12-08,16838.53,17295.42,16744.38,17229.22
2022-12-09,17229.11,17351.57,17072.43,17130.89
2022-12-10,17130.86,17225.95,17102.93,17130.07
2022-12-11,17130.32,17264.82,17079.64,17091.9
2022-12-12,17090.12,17240.04,16881.63,17210.86
2022-12-13,17209.6,17968.57,17093.5,17772.5
2022-12-14,17772.45,18365.03,17669.57,17804.11
2022-12-15,17804.2,17857.99,17285.86,17359.72
2022-12-16,17358.03,17508.68,16547.31,16633.41
2022-12-17,16633.82,16798.09,16588.09,16786.54
2022-12-18,16786.53,16854.32,16673.11,16745.81
2022-12-19,16746.1,16815.45,16273.92,16440.67
2022-12-20,16440.95,17014.17,16399.66,16902.24
2022-12-21,16900.02,16922.26,16740.75,16825.25
2022-12-22,16825.58,16866.14,16566.91,16819.09
2022-12-23,16818.88,16933.14,16757.97,16779.36
2022-12-24,16779.52,16853.37,16777.95,16840.76
2022-12-25,16840.66,16850.74,16723.75,16828.9
2022-12-26,16828.95,16930.09,16797.83,16913.94
2022-12-27,16914.67,16962.26,16594.92,16697.52
2022-12-28,16697.25,16764.29,16467.04,16538.67
2022-12-29,16538.67,16648.62,16486.3,16629.82
2022-12-30,16629.8,16638.17,16337.47,16597.29
2022-12-31,16597.22,16626.93,16475.41,16528.89
2023-01-01,16529.49,16619.63,16496.85,16613.48
2023-01-02,16613.59,16779.52,16550.33,16668.97
2023-01-03,16668.69,16766.33,16602.74,16670.73
2023-01-04,16670.29,16983.08,16650.66,16849.16
2023-01-05,16849.25,16871.78,16752.22,16825.79
2023-01-06,16825.98,17027.49,16679.81,16950.52
2023-01-07,16950.5,16977.59,16909.24,16944.81
2023-01-08,16944.76,17158.47,16915.83,17124.86
2023-01-09,17124.86,17394.45,17108.31,17179.7
2023-01-10,17179.69,17489.69,17150.45,17443.89
2023-01-11,17443.89,17989.86,17316.06,17941.69
2023-01-12,17940.97,19104.01,17912.4,18852.7
2023-01-13,18852.95,19994.4,18720.89,19932.48
2023-01-14,19932.28,21322.68,19900.39,20959.43
2023-01-15,20959.7,21056.74,20564.83,20884.18
2023-01-16,20884.77,21451.74,20630.28,21189.86
2023-01-17,21190.85,21583.05,20860.99,21140.12
2023-01-18,21139.76,21640.13,20404.71,20676.07
2023-01-19,20674.13,21192.16,20662.18,21085.41
2023-01-20,21085.37,22748.05,20872.99,22679.14
2023-01-21,22679.46,23354.14,22446.83,22785.95
2023-01-22,22785.94,23082.16,22311.85,22717.7
2023-01-23,22716.76,23170.81,22520.31,22921.29
2023-01-24,22921.38,23160.74,22467.03,22638
2023-01-25,22638.56,23818.19,22334.22,23056.8
2023-01-26,23056.8,23282.76,22865.5,23011.11
2023-01-27,23011.34,23501.54,22544.82,23080.06
2023-01-28,23080.66,23187.87,22891.64,23031.1
2023-01-29,23031.26,23955.61,22982.56,23750.97
2023-01-30,23750.61,23800.25,22508.73,22832.84
2023-01-31,22832.84,23306.97,22726.98,23132.21
2023-02-01,23131.79,23805.37,22776.77,23729.84
2023-02-02,23730.27,24258.14,23384.17,23491.99
2023-02-03,23490.43,23716.15,23215.5,23437.01
2023-02-04,23437.07,23582.07,23265.85,23332.69
2023-02-05,23331.97,23428.6,22766.06,22938.34
2023-02-06,22938.19,23151.78,22640.5,22764.17
2023-02-07,22763.81,23339.42,22751.35,23250.93
2023-02-08,23250.95,23444.46,22681.78,22966.38
2023-02-09,22965.96,23012.31,21703.39,21797.75
2023-02-10,21797.75,21937.66,21475.49,21635.15
2023-02-11,21634.75,21901.41,21611.98,21864.96
2023-02-12,21864.96,22087.32,21642.42,21787.12
2023-02-13,21787.3,21896.65,21375.49,21789.63
2023-02-14,21789.59,22323.57,21559.58,22211.03
2023-02-15,22211.03,24373.39,22060.37,24330.81
2023-02-16,24330.29,25249.69,23514.63,23519.85
2023-02-17,23520.17,25016.07,23356.78,24578.37
2023-02-18,24578.62,24869.32,24449.01,24638.27
2023-02-19,24638.17,25188.36,24207.4,24288.51
2023-02-20,24287.89,25113.05,23860.9,24841.34
2023-02-21,24841.18,25254.28,24163.34,24449.26
2023-02-22,24448.61,24467.75,23594.41,24186.54
2023-02-23,24186.66,24595.28,23625.97,23943.19
2023-02-24,23941.53,24126.9,22848.28,23190.5
2023-02-25,23190.5,23216.26,22761.85,23164.72
2023-02-26,23164.72,23679.4,23067.63,23558.98
2023-02-27,23559.82,23888.85,23123.47,23492.47
2023-02-28,23491.81,23595.91,23037.79,23133.61
2023-03-01,23135.8,23984.14,23037.71,23638.25
2023-03-02,23638.1,23793.26,23203.93,23467.3
2023-03-03,23467.43,23478.25,22001.13,22394
2023-03-04,22394,22624.68,22165.23,22349.12
2023-03-05,22348.82,22644.72,22210.29,22428.98
2023-03-06,22428.81,22595.64,22271.27,22417.1
2023-03-07,22414.14,22549.69,21949.46,22201.84
2023-03-08,22201.21,22281.36,21596.69,21701.47
2023-03-09,21701.73,21822.23,20052.82,20346.9
2023-03-10,20346.89,20347.77,19569,20222.68
2023-03-11,20222.68,20888.18,20158.99,20726.53
2023-03-12,20726.84,22309.17,20550,22242.23
2023-03-13,22237.22,24610.4,21953.91,24216.58
2023-03-14,24215.38,26531.99,24065.18,24758.48
2023-03-15,24758.21,25281.72,23954.36,24376.05
2023-03-16,24376.05,25215.27,24224.76,25051.83
2023-03-17,25051.89,27820.99,24950.22,27454.17
2023-03-18,27455.57,27775.2,26666.68,26976.15
2023-03-19,26976.08,28462.78,26903.61,28051.94
2023-03-20,28053.22,28560.56,27230.87,27806.91
2023-03-21,27806.8,28493.82,27417.02,28190.61
2023-03-22,28189.08,28910.47,26675.15,27319.63
2023-03-23,27318.17,28812.19,27187.22,28342.19
2023-03-24,28341.46,28419.87,27035.52,27493.31
2023-03-25,27493.31,27810.55,27191.34,27492.9
2023-03-26,27493.25,28221.22,27447.98,28001
2023-03-27,27999.24,28044.07,26535.12,27140.89
2023-03-28,27141.16,27505.73,26641.46,27274.8
2023-03-29,27274.77,28638.26,27259.84,28348.99
2023-03-30,28356.83,29175.12,27703.93,28012.29
2023-03-31,28012.12,28648.83,27531.06,28475.97
2023-04-01,28476.44,28816.22,28245.96,28469.31
2023-04-02,28469.2,28535.81,27881.95,28189.84
2023-04-03,28189.84,28512.23,27238.31,27811.63
2023-04-04,27811.07,28438.95,27674.63,28177.64
2023-04-05,28177.4,28782.17,27821.55,28180.65
2023-04-06,28180.89,28194.4,27719.73,28048.62
2023-04-07,28053.41,28116.8,27799.14,27927.76
2023-04-08,27928.86,28169.44,27889.68,27961.12
2023-04-09,27960.97,28541.01,27824.73,28336.98
2023-04-10,28337.3,29788.26,28182.66,29655.05
2023-04-11,29654.77,30577.75,29629.66,30235.59
2023-04-12,30235.59,30505.03,29682.7,29903.45
2023-04-13,29903.45,30624.91,29886.03,30408.8
2023-04-14,30409.61,31043.23,30009.48,30492.28
2023-04-15,30492.27,30616.96,30245.14,30318.23
2023-04-16,30318.47,30553.25,30149.19,30320.82
2023-04-17,30318.87,30328.56,29256.38,29447.25
2023-04-18,29447.25,30470.98,29125.98,30387.96
2023-04-19,30388.24,30417.42,28598.28,28816.34
2023-04-20,28816.36,29096.53,27992.61,28214.41
2023-04-21,28215.43,28305.18,27145.3,27257.38
2023-04-22,27257.09,27879.34,27137.06,27819.07
2023-04-23,27818.93,27819.88,27346.79,27592.89
2023-04-24,27592.83,27991.15,26978.53,27514.14
2023-04-25,27514.07,28392.59,27198.56,28301.82
2023-04-26,28301.82,30021.99,27240.93,28425.22
2023-04-27,28425.92,29885.81,28392.2,29480.04
2023-04-28,29481.88,29600.51,28917.14,29334.33
2023-04-29,29334.54,29459.21,29062.59,29246.06
2023-04-30,29246.03,29962.65,29112.25,29240.15
2023-05-01,29239.94,29338.85,27670.88,28085.02
2023-05-02,28085.06,28890.03,27880.76,28679.69
2023-05-03,28680.16,29264.93,28139.27,29032.03
2023-05-04,29032.08,29366.67,28689.16,28851.84
2023-05-05,28851.75,29692.56,28835.76,29537.89
2023-05-06,29537.42,29840.44,28403.58,28904.26
2023-05-07,28902.89,29187.13,28441.2,28462.89
2023-05-08,28465.68,28665.22,27289.3,27692.79
2023-05-09,27692.34,27828.49,27371.08,27645.16
2023-05-10,27644.66,28328.32,26814.68,27619.39
2023-05-11,27618.76,27659.31,26728.74,26987.97
2023-05-12,26988.18,27093.38,25827.1,26808.58
2023-05-13,26808.68,27056.99,26704.41,26787.17
2023-05-14,26787.69,27203.8,26596.86,26927.54
2023-05-15,26927.54,27673.28,26748.88,27167.35
2023-05-16,27165.53,27301.54,26863.04,27038.99
2023-05-17,27039,27493.17,26558.01,27404.3
2023-05-18,27404.3,27480.35,26367.57,26821.77
2023-05-19,26822.04,27171.94,26645.35,26890.71
2023-05-20,26890.71,27158.05,26840.6,27113.42
2023-05-21,27115.85,27278.39,26679.54,26752.43
2023-05-22,26751.74,27086.75,26544.21,26853.97
2023-05-23,26853.82,27480.33,26806.39,27224.36
2023-05-24,27224.27,27227.8,26076.32,26326.93
2023-05-25,26326.94,26609.12,25876.46,26478.85
2023-05-26,26478.44,26936.92,26339.17,26716.9
2023-05-27,26717.4,26896.29,26570.97,26869.59
2023-05-28,26871.32,28258.03,26787.6,28079.34
2023-05-29,28079.09,28457.93,27543.76,27744.77
2023-05-30,27746.49,28050.3,27565.93,27701.79
2023-05-31,27701.93,27836.27,26847.74,27218.46
2023-06-01,27217.93,27350.24,26622.44,26823.94
2023-06-02,26823.77,27304.65,26512.9,27252.07
2023-06-03,27252.99,27335.26,26932.81,27076.44
2023-06-04,27076.36,27456.98,26965.5,27121.86
2023-06-05,27122.87,27131.19,25422.74,25734.32
2023-06-06,25735.91,27352.89,25361.81,27240.65
2023-06-07,27240.63,27388.7,26136.72,26350
2023-06-08,26350.17,26819.04,26220.27,26509.58
2023-06-09,26508.93,26771.57,26297.26,26483.46
2023-06-10,26483.46,26530.67,25404.46,25854.68
2023-06-11,25854.68,26206.37,25658.84,25935.88
2023-06-12,25935.52,26098.46,25627.06,25904.71
2023-06-13,25904.75,26417.32,25716.89,25931.61
2023-06-14,25931.31,26073.17,24828.9,25127.23
2023-06-15,25126.93,25738.16,24757.79,25573.66
2023-06-16,25573.94,26471.19,25186.62,26329
2023-06-17,26329,26783.01,26172.86,26509.37
2023-06-18,26509.73,26688.03,26265.81,26338.83
2023-06-19,26338.8,27036.82,26263.89,26840.03
2023-06-20,26840.34,28407.64,26649.47,28315.77
2023-06-21,28315.26,30776.79,28283.75,29996.52
2023-06-22,29996.06,30491.28,29572.67,29890.82
2023-06-23,29891.43,31414.77,29816.57,30701.74
2023-06-24,30702.23,30807.63,30275.44,30545.75
2023-06-25,30545.78,31043.29,30287.51,30473
2023-06-26,30473,30656.06,29937.71,30270.85
2023-06-27,30270.86,31011.14,30229.38,30697.83
2023-06-28,30697.5,30711.12,29863.07,30080.68
2023-06-29,30080.68,30828.8,30044.76,30449.02
2023-06-30,30448.82,31267.44,29464.25,30469.98
2023-07-01,30469.86,30649.84,30327.5,30589.67
2023-07-02,30589.17,30781.56,30183.71,30617.86
2023-07-03,30617.87,31382.86,30588.13,31154.1
2023-07-04,31153.84,31325.98,30634.88,30775.34
2023-07-05,30775.34,30870.27,30193.18,30503.63
2023-07-06,30503.63,31510.38,29879.59,29910.44
2023-07-07,29911.35,30444.04,29763.37,30348.93
2023-07-08,30348.5,30381.53,30058.17,30292.66
2023-07-09,30292.66,30436.96,30079.9,30170.46
2023-07-10,30170.43,31037.05,29962.64,30418.12
2023-07-11,30419.48,30801.21,30316,30623
2023-07-12,30622.53,30967.8,30221.76,30386.03
2023-07-13,30386.39,31827.16,30265.92,31476.41
2023-07-14,31476.43,31626.13,29945.32,30331.88
2023-07-15,30331.98,30401.22,30265.31,30300.3
2023-07-16,30300.3,30444.53,30082.52,30245.6
2023-07-17,30244.83,30336.57,29674.43,30147.96
2023-07-18,30147.96,30237.75,29535.92,29864.26
2023-07-19,29864.94,30187.04,29770.01,29916.8
2023-07-20,29916.82,30413.8,29580.47,29805.48
2023-07-21,29805.48,30055.21,29734.55,29910.21
2023-07-22,29910,29991.25,29640.46,29786.08
2023-07-23,29785.49,30335.91,29743.95,30085.1
2023-07-24,30084.6,30095.89,28862.62,29178.1
2023-07-25,29178.47,29367.32,29058.31,29228.62
2023-07-26,29228.61,29681.44,29104.76,29348.33
2023-07-27,29348.08,29564.07,29083.82,29216.45
2023-07-28,29216.46,29522.31,29123.02,29317.29
2023-07-29,29317.63,29401.31,29262.47,29359.46
2023-07-30,29359.49,29443.06,29045.33,29279.33
2023-07-31,29279.19,29510.96,29117.06,29230.16
2023-08-01,29230.14,29711.19,28624.48,29698.56
2023-08-02,29700.24,30020.79,28926.22,29160.34
2023-08-03,29160.26,29392.93,28943.4,29182
2023-08-04,29182,29303,28794.34,29077.71
2023-08-05,29077.74,29110.42,28956.58,29048.65
2023-08-06,29048.73,29159.18,28958.12,29039.93
2023-08-07,29039.95,29239.81,28659.42,29179.08
2023-08-08,29179.13,30198.21,29109.28,29767.69
2023-08-09,29767.69,30112.14,29358.3,29566.13
2023-08-10,29566.16,29701.72,29317.58,29426.29
2023-08-11,29426.29,29529.15,29225.06,29400.81
2023-08-12,29400.81,29465.2,29355.8,29415.55
2023-08-13,29415.42,29442.63,29258.84,29280.68
2023-08-14,29281.26,29657.64,29086.72,29410.46
2023-08-15,29410.49,29455.18,29061.11,29171.11
2023-08-16,29170.51,29223.03,28695.75,28700.25
2023-08-17,28700.45,28752.09,25707.71,26636.54
2023-08-18,26632.3,26817.55,25635.74,26049.7
2023-08-19,26049.68,26261.36,25801.36,26094.41
2023-08-20,26094.4,26286.78,25986.5,26189.37
2023-08-21,26189.43,26235.87,25824.69,26123.47
2023-08-22,26124.68,26134.69,25376.45,26041.97
2023-08-23,26041.95,26796.9,25802.77,26426.2
2023-08-24,26426.23,26561.93,25868.4,26167.89
2023-08-25,26168.14,26281.14,25764.27,26050.46
2023-08-26,26050.48,26102.22,25984,26006.58
2023-08-27,26007.34,26167.97,25965.14,26090.67
2023-08-28,26090.67,26217.92,25859.19,26106.36
2023-08-29,26106,28133.3,25919.09,27723.45
2023-08-30,27723.2,27756.83,27036.36,27300.96
2023-08-31,27300.52,27531.2,25680,25933.06
2023-09-01,25932.85,26129.32,25329.84,25799.99
2023-09-02,25799.99,25974.51,25751.42,25867.76
2023-09-03,25867.76,26114.25,25809.39,25968.69
2023-09-04,25968.69,26082.92,25636.37,25813.74
2023-09-05,25813.99,25865.55,25566.53,25784.58
2023-09-06,25784.61,26014.16,25381.67,25752.96
2023-09-07,25752.94,26420.47,25608.22,26251.59
2023-09-08,26254.37,26431.34,25652.87,25907.09
2023-09-09,25907.11,25929.63,25800.02,25896.65
2023-09-10,25896.65,26012.4,25588.28,25831.23
2023-09-11,25832.7,25883.97,24919.64,25157.81
2023-09-12,25158.03,26523.44,25129.56,25840.88
2023-09-13,25840.61,26510.65,25769.69,26227.94
2023-09-14,26228.09,26843.12,26142.97,26532.4
2023-09-15,26532.4,26881,26227.87,26606.05
2023-09-16,26606.07,26768.54,26464.87,26566.95
2023-09-17,26566.92,26616.07,26416.1,26535.25
2023-09-18,26535.28,27418.17,26394.51,26765.06
2023-09-19,26765.9,27490.11,26680.89,27217.94
2023-09-20,27218.04,27387.78,26827.46,27128.9
2023-09-21,27128.9,27155.49,26374.56,26568.29
2023-09-22,26569.54,26729.87,26481.41,26581.06
2023-09-23,26581.06,26634.09,26520.81,26581.4
2023-09-24,26581.15,26725.61,26147.07,26250.5
2023-09-25,26249.8,26432.01,25989.83,26294.44
2023-09-26,26294.44,26389.35,26087.43,26193.8
2023-09-27,26203.61,26820.15,26095.16,26358.22
2023-09-28,26358.2,27295.76,26326.45,27025.96
2023-09-29,27026.17,27231.27,26691.82,26911.4
2023-09-30,26911.04,27094.04,26887.29,26968.4
2023-10-01,26968.2,28045.98,26961.35,27980.6
2023-10-02,27981.98,28584.79,27312.94,27505.92
2023-10-03,27504.94,27665.61,27178.84,27429.59
2023-10-04,27429.59,27825.91,27229.09,27791.13
2023-10-05,27792.66,28118,27366.62,27423.49
2023-10-06,27423.33,28255.18,27190.12,27946.99
2023-10-07,27946.99,28030.81,27864.69,27973.62
2023-10-08,27973.62,28106.01,27721.91,27933.75
2023-10-09,27933.75,27997.61,27277.55,27587.63
2023-10-10,27589.92,27730.12,27300.99,27396.55
2023-10-11,27395.12,27474.48,26537.83,26865.94
2023-10-12,26865.94,26930.45,26552.62,26755.5
2023-10-13,26755.5,27115.67,26673.87,26861.86
2023-10-14,26861.86,26974.96,26809.28,26855.62
2023-10-15,26855.62,27295.38,26816.84,27172.86
2023-10-16,27172.86,29980.17,27129.69,28517.96
2023-10-17,28517.96,28621.47,28094.81,28409.87
2023-10-18,28409.79,28973.94,28160.4,28329.7
2023-10-19,28329.64,28920.9,28137.38,28733.63
2023-10-20,28733.45,30235.88,28599.35,29682.89
2023-10-21,29682.89,30347.33,29484.06,29923.02
2023-10-22,29923.29,30225.63,29686.04,29998.27
2023-10-23,29998.09,34591.72,29902.22,33065.93
2023-10-24,33064.2,35069.19,32865.93,33921.29
2023-10-25,33923.86,35132.75,33700.09,34498.74
2023-10-26,34498.46,34837.57,33746.85,34159.78
2023-10-27,34159.16,34244.86,33404.98,33907.63
2023-10-28,33908.6,34489.7,33877.91,34090.07
2023-10-29,34089.82,34760.5,33948.63,34535.73
2023-10-30,34535.71,34864.27,34097.63,34496.69
2023-10-31,34498.47,34726.17,34059.09,34659.78
2023-11-01,34659.44,35615.38,34104.63,35441.03
2023-11-02,35441.03,35951.02,34332.98,34941.17
2023-11-03,34944.27,34945.92,34125.29,34734.39
2023-11-04,34734.15,35272.34,34612.24,35087.96
2023-11-05,35087.98,35386.04,34510.89,35042.56
2023-11-06,35043.15,35281.44,34768.03,35044.68
2023-11-07,35044.18,35915.91,34543.83,35429.47
2023-11-08,35430.25,36114.06,35110.42,35639.8
2023-11-09,35633.37,37973.94,35571.26,36709.903971
2023-11-10,36710.05652438,37533.6,36337.18776641,37304.77379417
2023-11-11,37304.56210845,37416.65,36728.11,37148.64725547
2023-11-12,37148.75230692,37235.53,36747.94,37071.80915969
2023-11-13,37075.94,37431.24,36363.79,36484.54
2023-11-14,36484.54,36752.37,34963.82,35560.21
2023-11-15,35559.48,37972.75,35369.19,37886.47
2023-11-16,37886.9,37954.34,35526.24,36183.56
2023-11-17,36183.56,36719.92,35872.33,36614.81
2023-11-18,36614.81,36852.97,36205.65,36582.13
2023-11-19,36582.65,37518.65,36406.19,37377.58
2023-11-20,37377.21,37760.87,36774.1,37469.15
2023-11-21,37468.84,37670.67,35765.58,35772.45
2023-11-22,35772.85,37866.36,35658.37,37418.75
2023-11-23,37419.13,37651.2,36901.24,37304.7
2023-11-24,37304.7,38409.39,37257.37,37717.89
2023-11-25,37717.89,37915.08,37620.86,37809.78
2023-11-26,37809.78,37836.06,37175.78,37465.83
2023-11-27,37465.22,37571.63,36741.24,37255.74
2023-11-28,37255.74,38360.69,36871.27,37818.22
2023-11-29,37818.22,38426.55,37591.07,37870.86
2023-11-30,37870.85,38148.48,37513.42,37728.97
2023-12-01,37727.75,38983.54,37622.28,38688.85
2023-12-02,38688.85,39717.12,38659.66,39471.17
2023-12-03,39471.04,40203.62,39292.85,39988.27
2023-12-04,39988.18,42418.78,39986.31,42005.44
2023-12-05,42005.44,44472.51,41410.51,44073.04
2023-12-06,44073.27,44284.98,43403.51,43771.48
2023-12-07,43770.88,44046.19,42847.91,43276.31
2023-12-08,43276.08,44715.44,43099.6,44185.19
2023-12-09,44185.12,44368.19,43606.51,43725.01
2023-12-10,43725.01,44057.17,43586.34,43801.2
2023-12-11,43801.2,43807.06,40234.37,41253.16
2023-12-12,41253.72,42077.11,40672.49,41473.28
2023-12-13,41473.11,43429.19,40611.07,42849.07
2023-12-14,42849.07,43412.68,41535.22,43030.52
2023-12-15,43030.52,43088.89,41685.63,41945.23
2023-12-16,41945.23,42699.64,41634.34,42273.53
2023-12-17,42273.34,42385.44,41244.8,41343.51
2023-12-18,41343.98,42712.04,40514.87,42617.58
2023-12-19,42617.58,43445.84,41815.41,42267.25
2023-12-20,42267.03,44266.96,42199,43655.71
2023-12-21,43655.71,44240.04,43301.47,43861.62
2023-12-22,43861.62,44394.85,43420.2,43974.33
2023-12-23,43973.54,44019.67,43330.54,43736.05
2023-12-24,43736.05,43961.45,42652.88,43005.68
2023-12-25,43007.66,43819.77,42763.25,43601.04
2023-12-26,43600.8,43601.56,41699.62,42520.23
2023-12-27,42520.23,43670.92,42114.52,43432.47
2023-12-28,43432.77,43814.65,42322.43,42594.77
2023-12-29,42594.77,43119.79,41372.34,42082.07
2023-12-30,42082.07,42609.35,41529.4,42146.38
2023-12-31,42146.38,42887.32,41987.01,42284.71
2024-01-01,42284.71,44173.08,42180.69,44165.88
2024-01-02,44166.14,45894.23,44165.35,44964.68
2024-01-03,44965.34,45508.68,40879.06,42855.11
2024-01-04,42855.11,44746.28,42641.18,44171.58
2024-01-05,44170.47,44346.61,42593.39,44188.64
2024-01-06,44188.81,44243.7,43435.76,44008.11
2024-01-07,44007.88,44502.05,43632.42,43947.06
2024-01-08,43947.19,47250.58,43220.49,46979.41
2024-01-09,46979.43,47975.24,45009.96,46147.55
2024-01-10,46147.27,47691.5,44350.85,46658.68
2024-01-11,46659.24,48965.41,45642.42,46354.23
2024-01-12,46354.35,46511.27,41527.04,42784.68
2024-01-13,42785.13,43238.36,42429.17,42834.13
2024-01-14,42834.13,43070.01,41722.11,41732.68
2024-01-15,41733.73,43328.08,41685.58,42491.28
2024-01-16,42490.68,43536.86,42064.7,43110.23
2024-01-17,43109.97,43181.49,42201.66,42761.67
2024-01-18,42761.67,42885.52,40648.61,41282.04
2024-01-19,41282.12,42144.62,40266.02,41619.59
2024-01-20,41619.59,41825.3,41426.45,41659.07
2024-01-21,41659.09,41849.15,41477.09,41551.57
2024-01-22,41551.55,41661.14,39420.95,39541.6
2024-01-23,39541.8,40128.66,38514.16,39853.25
2024-01-24,39853.52,40521.04,39467.47,40052.4
2024-01-25,40052.41,40283.63,39537.63,39945.62
2024-01-26,39946.29,42215.83,39802.64,41796.66
2024-01-27,41797.19,42187.6,41394.6,42111.19
2024-01-28,42111.22,42825.71,41632.72,42031.95
2024-01-29,42031.74,43298.8,41813.82,43296.19
2024-01-30,43296.17,43844.66,42688.66,42942.15
2024-01-31,42942.65,43735.15,42291.21,42580.43
2024-02-01,42580.43,43251.61,41864.91,43052.42
2024-02-02,43052.42,43456.6,42545.51,43185.97
2024-02-03,43186.04,43357.75,42862.87,42991.05
2024-02-04,42991.05,43102.3,42260.85,42570.33
2024-02-05,42570.33,43538.11,42241.35,42688.9
2024-02-06,42688.9,43329.71,42520.13,43043.57
2024-02-07,43043.94,44370.32,42778.34,44337.66
2024-02-08,44337.66,45594.13,44326.17,45279.32
2024-02-09,45279.31,48151.59,45253.34,47140.17
2024-02-10,47140.23,48175.56,46877.19,47772.77
2024-02-11,47772.77,48592.66,47586.23,48312.66
2024-02-12,48312.59,50331.18,47730.53,49934.34
2024-02-13,49934.94,50371.95,48345.52,49715.7
2024-02-14,49715.46,52040.63,49263.11,51814.67
2024-02-15,51813.82,52858.48,51362.03,51927.93
